,tot_debt_tot_equity_class,zacks_x_sector_desc,straddle_pnl,quarter_with_ticker
16296,low_debt/eq,Computer and Technology,363.36,Q3 2020TWLO
16298,low_debt/eq,Computer and Technology,-1433.33,Q3 2021TWLO
16299,low_debt/eq,Computer and Technology,703.83,Q4 2021TWLO
16300,low_debt/eq,Computer and Technology,644.35,Q1 2022TWLO
16303,low_debt/eq,Computer and Technology,31.33,Q4 2022TWLO
16308,low_debt/eq,Computer and Technology,-1286.94,Q4 2017TXN
16309,low_debt/eq,Computer and Technology,55.36,Q1 2018TXN
16310,low_debt/eq,Computer and Technology,499.34,Q2 2018TXN
16311,low_debt/eq,Computer and Technology,-543.76,Q3 2018TXN
16312,low_debt/eq,Computer and Technology,-335.99,Q4 2018TXN
16313,low_debt/eq,Computer and Technology,352.06,Q1 2019TXN
16314,low_debt/eq,Computer and Technology,-1039.6,Q2 2019TXN
16315,low_debt/eq,Computer and Technology,-928.64,Q3 2019TXN
16316,low_debt/eq,Computer and Technology,729.96,Q4 2019TXN
16317,low_debt/eq,Computer and Technology,289.16,Q1 2020TXN
16318,low_debt/eq,Computer and Technology,433.49,Q2 2020TXN
16319,low_debt/eq,Computer and Technology,246.52,Q3 2020TXN
16320,low_debt/eq,Computer and Technology,-342.95,Q4 2020TXN
16321,low_debt/eq,Computer and Technology,-873.76,Q2 2021TXN
16322,low_debt/eq,Computer and Technology,-293.14,Q3 2021TXN
16323,low_debt/eq,Computer and Technology,419.58,Q4 2021TXN
16324,low_debt/eq,Computer and Technology,542.52,Q1 2022TXN
16325,low_debt/eq,Computer and Technology,-280.22,Q2 2022TXN
16326,low_debt/eq,Computer and Technology,283.98,Q3 2022TXN
16327,low_debt/eq,Computer and Technology,495.3,Q4 2022TXN
16337,low_debt/eq,Computer and Technology,-122.74,Q4 2021U
16338,low_debt/eq,Computer and Technology,-714.35,Q1 2022U
16339,low_debt/eq,Computer and Technology,44.44,Q2 2022U
16340,low_debt/eq,Computer and Technology,-590.68,Q3 2022U
16341,low_debt/eq,Computer and Technology,-140.86,Q4 2022U
16348,low_debt/eq,Consumer Discretionary,528.71,Q2 2018UAA
16349,low_debt/eq,Consumer Discretionary,-1066.54,Q3 2018UAA
16350,high_debt/eq,Consumer Discretionary,477.23,Q4 2018UAA
16351,low_debt/eq,Consumer Discretionary,557.82,Q1 2019UAA
16352,low_debt/eq,Consumer Discretionary,-226.95,Q2 2019UAA
16358,low_debt/eq,Consumer Discretionary,87.17,Q2 2021UAA
16359,low_debt/eq,Consumer Discretionary,-642.37,Q3 2021UAA
16369,high_debt/eq,Transportation,-1436.49,Q4 2017UAL
16370,high_debt/eq,Transportation,37.54,Q1 2018UAL
16371,high_debt/eq,Transportation,-818.67,Q2 2018UAL
16372,high_debt/eq,Transportation,-168.47,Q3 2018UAL
16373,high_debt/eq,Transportation,-246.23,Q4 2018UAL
16374,good debt/eq,Transportation,12.04,Q1 2019UAL
16375,good debt/eq,Transportation,611.99,Q2 2019UAL
16376,good debt/eq,Transportation,475.85,Q3 2019UAL
16377,high_debt/eq,Transportation,374.31,Q4 2019UAL
16378,high_debt/eq,Transportation,-564.99,Q1 2020UAL
16379,high_debt/eq,Transportation,345.15,Q2 2020UAL
16380,high_debt/eq,Transportation,140.14,Q3 2020UAL
16381,high_debt/eq,Transportation,-70.21,Q4 2020UAL
16382,high_debt/eq,Transportation,133.33,Q2 2021UAL
16383,high_debt/eq,Transportation,469.06,Q3 2021UAL
16384,high_debt/eq,Transportation,351.74,Q4 2021UAL
16385,high_debt/eq,Transportation,-518.32,Q1 2022UAL
16386,high_debt/eq,Transportation,-500.92,Q2 2022UAL
16388,high_debt/eq,Transportation,240.65,Q4 2022UAL
16396,low_debt/eq,Computer and Technology,169.49,Q3 2019UBER
16401,low_debt/eq,Computer and Technology,572.64,Q2 2021UBER
16403,low_debt/eq,Computer and Technology,433.98,Q4 2021UBER
16404,low_debt/eq,Computer and Technology,421.72,Q1 2022UBER
16405,good debt/eq,Computer and Technology,-611.67,Q2 2022UBER
16406,good debt/eq,Computer and Technology,-121.99,Q3 2022UBER
16407,good debt/eq,Computer and Technology,389.55,Q4 2022UBER
16469,high_debt/eq,Retail/Wholesale,666.0,Q2 2021ULTA
16474,high_debt/eq,Retail/Wholesale,575.61,Q3 2022ULTA
16481,low_debt/eq,Medical,-120.51,Q1 2018UNH
16482,low_debt/eq,Medical,146.48,Q2 2018UNH
16483,low_debt/eq,Medical,-299.48,Q3 2018UNH
16484,low_debt/eq,Medical,-24.8,Q4 2018UNH
16485,low_debt/eq,Medical,-30.08,Q1 2019UNH
16486,low_debt/eq,Medical,-90.57,Q2 2019UNH
16487,low_debt/eq,Medical,-1269.67,Q3 2019UNH
16488,low_debt/eq,Medical,27.73,Q4 2019UNH
16489,low_debt/eq,Medical,98.92,Q1 2020UNH
16490,low_debt/eq,Medical,530.74,Q2 2020UNH
16491,low_debt/eq,Medical,-155.71,Q3 2020UNH
16492,low_debt/eq,Medical,448.58,Q4 2020UNH
16493,low_debt/eq,Medical,287.28,Q2 2021UNH
16494,low_debt/eq,Medical,-356.6,Q3 2021UNH
16495,low_debt/eq,Medical,494.74,Q4 2021UNH
16496,low_debt/eq,Medical,878.9,Q1 2022UNH
16505,low_debt/eq,Transportation,-540.25,Q4 2017UNP
16506,low_debt/eq,Transportation,248.56,Q1 2018UNP
16507,good debt/eq,Transportation,645.16,Q2 2018UNP
16508,good debt/eq,Transportation,168.92,Q3 2018UNP
16509,good debt/eq,Transportation,53.59,Q4 2018UNP
16510,good debt/eq,Transportation,-413.91,Q1 2019UNP
16511,good debt/eq,Transportation,-609.27,Q2 2019UNP
16512,good debt/eq,Transportation,706.81,Q3 2019UNP
16513,good debt/eq,Transportation,-296.61,Q4 2019UNP
16514,high_debt/eq,Transportation,54.05,Q1 2020UNP
16515,high_debt/eq,Transportation,79.82,Q2 2020UNP
16516,high_debt/eq,Transportation,-772.97,Q3 2020UNP
16517,high_debt/eq,Transportation,-352.94,Q4 2020UNP
16518,high_debt/eq,Transportation,564.94,Q2 2021UNP
16519,high_debt/eq,Transportation,403.6,Q3 2021UNP
16520,high_debt/eq,Transportation,431.68,Q4 2021UNP
16521,high_debt/eq,Transportation,425.0,Q1 2022UNP
16522,high_debt/eq,Transportation,423.08,Q2 2022UNP
16523,high_debt/eq,Transportation,-1033.58,Q3 2022UNP
16524,high_debt/eq,Transportation,6.67,Q4 2022UNP
16529,high_debt/eq,Transportation,-564.96,Q4 2017UPS
16530,high_debt/eq,Transportation,-251.26,Q1 2018UPS
16531,high_debt/eq,Transportation,-1238.03,Q2 2018UPS
16532,high_debt/eq,Transportation,-140.53,Q3 2018UPS
16533,high_debt/eq,Transportation,198.71,Q4 2018UPS
16534,high_debt/eq,Transportation,-1063.44,Q1 2019UPS
16535,high_debt/eq,Transportation,-1114.57,Q2 2019UPS
16536,high_debt/eq,Transportation,394.71,Q3 2019UPS
16537,high_debt/eq,Transportation,-343.75,Q4 2019UPS
16538,high_debt/eq,Transportation,-258.79,Q1 2020UPS
16539,high_debt/eq,Transportation,-1726.55,Q2 2020UPS
16540,high_debt/eq,Transportation,-129.64,Q3 2020UPS
16541,high_debt/eq,Transportation,575.59,Q4 2020UPS
16542,high_debt/eq,Transportation,-334.83,Q2 2021UPS
16543,high_debt/eq,Transportation,-187.32,Q3 2021UPS
16544,high_debt/eq,Transportation,-1057.04,Q4 2021UPS
16545,good debt/eq,Transportation,526.47,Q1 2022UPS
16546,good debt/eq,Transportation,443.74,Q2 2022UPS
16547,good debt/eq,Transportation,602.31,Q3 2022UPS
16548,low_debt/eq,Transportation,207.04,Q4 2022UPS
16555,low_debt/eq,Computer and Technology,-1155.38,Q2 2021UPST
16556,good debt/eq,Computer and Technology,-149.85,Q3 2021UPST
16557,low_debt/eq,Computer and Technology,-482.94,Q4 2021UPST
16558,good debt/eq,Computer and Technology,-1226.92,Q1 2022UPST
16559,good debt/eq,Computer and Technology,439.66,Q2 2022UPST
16566,high_debt/eq,Construction,634.36,Q4 2017URI
16567,high_debt/eq,Construction,-500.0,Q1 2018URI
16568,high_debt/eq,Construction,659.38,Q2 2018URI
16569,high_debt/eq,Construction,-1745.16,Q3 2018URI
16570,high_debt/eq,Construction,80.84,Q4 2018URI
16571,high_debt/eq,Construction,-315.63,Q1 2019URI
16572,high_debt/eq,Construction,-127.12,Q2 2019URI
16573,high_debt/eq,Construction,274.39,Q3 2019URI
16574,high_debt/eq,Construction,-204.79,Q4 2019URI
16575,high_debt/eq,Construction,608.11,Q1 2020URI
16576,high_debt/eq,Construction,421.32,Q2 2020URI
16577,high_debt/eq,Construction,478.93,Q3 2020URI
16579,high_debt/eq,Construction,676.08,Q2 2021URI
16580,high_debt/eq,Construction,-291.8,Q3 2021URI
16581,high_debt/eq,Construction,296.66,Q4 2021URI
16582,high_debt/eq,Construction,399.44,Q1 2022URI
16583,high_debt/eq,Construction,-291.37,Q2 2022URI
16584,high_debt/eq,Construction,515.36,Q3 2022URI
16585,high_debt/eq,Construction,-1110.19,Q4 2022URI
16590,low_debt/eq,Finance,263.39,Q4 2017USB
16591,good debt/eq,Finance,-80.81,Q1 2018USB
16592,good debt/eq,Finance,244.44,Q2 2018USB
16593,good debt/eq,Finance,-567.23,Q3 2018USB
16594,good debt/eq,Finance,26.62,Q4 2018USB
16595,good debt/eq,Finance,493.27,Q1 2019USB
16596,good debt/eq,Finance,-414.89,Q2 2019USB
16597,good debt/eq,Finance,352.06,Q3 2019USB
16598,good debt/eq,Finance,-181.49,Q4 2019USB
16599,high_debt/eq,Finance,-441.25,Q1 2020USB
16600,good debt/eq,Finance,150.44,Q2 2020USB
16601,good debt/eq,Finance,434.03,Q3 2020USB
16602,low_debt/eq,Finance,-698.96,Q4 2020USB
16603,low_debt/eq,Finance,-335.69,Q2 2021USB
16604,low_debt/eq,Finance,382.72,Q3 2021USB
16605,low_debt/eq,Finance,-930.53,Q4 2021USB
16606,good debt/eq,Finance,0.0,Q1 2022USB
16609,good debt/eq,Finance,-313.43,Q4 2022USB
16615,good debt/eq,Consumer Staples,-1092.59,Q4 2017USFD
16619,good debt/eq,Consumer Staples,614.58,Q4 2018USFD
16630,good debt/eq,Consumer Staples,484.85,Q4 2021USFD
16634,good debt/eq,Consumer Staples,405.41,Q4 2022USFD
16678,low_debt/eq,Business Services,-615.99,Q1 2018V
16679,low_debt/eq,Business Services,685.75,Q2 2018V
16680,low_debt/eq,Business Services,-115.1,Q3 2018V
16681,low_debt/eq,Business Services,342.68,Q4 2018V
16682,low_debt/eq,Business Services,605.81,Q1 2019V
16683,low_debt/eq,Business Services,203.54,Q2 2019V
16687,low_debt/eq,Business Services,412.01,Q2 2020V
16688,low_debt/eq,Business Services,223.61,Q3 2020V
16690,low_debt/eq,Business Services,321.55,Q2 2021V
16691,low_debt/eq,Business Services,-1422.38,Q3 2021V
16693,low_debt/eq,Business Services,-200.81,Q1 2022V
16694,low_debt/eq,Business Services,559.35,Q2 2022V
16695,low_debt/eq,Business Services,82.14,Q3 2022V
16789,low_debt/eq,Consumer Discretionary,657.78,Q1 2019VFC
16792,low_debt/eq,Consumer Discretionary,-747.62,Q4 2019VFC
16793,good debt/eq,Consumer Discretionary,111.11,Q1 2020VFC
16796,high_debt/eq,Consumer Discretionary,-362.07,Q4 2020VFC
16803,high_debt/eq,Consumer Discretionary,500.0,Q3 2022VFC
16804,high_debt/eq,Consumer Discretionary,631.07,Q4 2022VFC
16902,low_debt/eq,Oils/Energy,233.28,Q4 2017VLO
16903,low_debt/eq,Oils/Energy,149.06,Q1 2018VLO
16904,low_debt/eq,Oils/Energy,-1516.03,Q2 2018VLO
16905,low_debt/eq,Oils/Energy,499.43,Q3 2018VLO
16906,low_debt/eq,Oils/Energy,-617.16,Q4 2018VLO
16907,low_debt/eq,Oils/Energy,12.76,Q1 2019VLO
16908,low_debt/eq,Oils/Energy,72.31,Q2 2019VLO
16909,low_debt/eq,Oils/Energy,-58.93,Q3 2019VLO
16910,low_debt/eq,Oils/Energy,235.93,Q4 2019VLO
16911,low_debt/eq,Oils/Energy,-1535.25,Q1 2020VLO
16912,low_debt/eq,Oils/Energy,-458.0,Q2 2020VLO
16913,low_debt/eq,Oils/Energy,475.41,Q3 2020VLO
16914,low_debt/eq,Oils/Energy,557.23,Q4 2020VLO
16915,low_debt/eq,Oils/Energy,505.77,Q2 2021VLO
16916,low_debt/eq,Oils/Energy,408.42,Q3 2021VLO
16917,low_debt/eq,Oils/Energy,370.37,Q4 2021VLO
16918,low_debt/eq,Oils/Energy,-124.63,Q1 2022VLO
16920,low_debt/eq,Oils/Energy,283.69,Q3 2022VLO
16921,low_debt/eq,Oils/Energy,-424.09,Q4 2022VLO
16950,low_debt/eq,Construction,-423.24,Q4 2017VMC
16954,low_debt/eq,Construction,-353.21,Q4 2018VMC
16958,low_debt/eq,Construction,-176.9,Q4 2019VMC
16968,low_debt/eq,Construction,-259.62,Q4 2022VMC
16985,high_debt/eq,Finance,119.66,Q4 2017VNO
16989,high_debt/eq,Finance,66.67,Q4 2018VNO
16993,good debt/eq,Finance,-1745.45,Q4 2019VNO
16999,good debt/eq,Finance,-960.0,Q4 2021VNO
17003,good debt/eq,Finance,383.33,Q4 2022VNO
17016,good debt/eq,Business Services,614.72,Q4 2019VRSK
17074,low_debt/eq,Medical,654.89,Q4 2017VRTX
17076,low_debt/eq,Medical,662.86,Q2 2018VRTX
17078,low_debt/eq,Medical,343.93,Q4 2018VRTX
17079,low_debt/eq,Medical,349.59,Q1 2019VRTX
17080,low_debt/eq,Medical,-1151.38,Q2 2019VRTX
17081,low_debt/eq,Medical,451.61,Q3 2019VRTX
17083,low_debt/eq,Medical,508.4,Q1 2020VRTX
17086,low_debt/eq,Medical,-407.5,Q4 2020VRTX
17088,low_debt/eq,Medical,267.08,Q3 2021VRTX
17089,low_debt/eq,Medical,522.35,Q4 2021VRTX
17093,low_debt/eq,Medical,-92.89,Q4 2022VRTX
17122,low_debt/eq,Consumer Discretionary,608.19,Q2 2021VSCO
17123,low_debt/eq,Consumer Discretionary,-196.23,Q3 2021VSCO
17209,good debt/eq,Finance,-190.48,Q4 2019VTR
17215,good debt/eq,Finance,623.19,Q4 2021VTR
17248,high_debt/eq,Computer and Technology,541.21,Q4 2017VZ
17249,high_debt/eq,Computer and Technology,170.97,Q1 2018VZ
17251,high_debt/eq,Computer and Technology,-338.32,Q3 2018VZ
17252,high_debt/eq,Computer and Technology,40.82,Q4 2018VZ
17253,high_debt/eq,Computer and Technology,175.6,Q1 2019VZ
17254,high_debt/eq,Computer and Technology,583.62,Q2 2019VZ
17256,high_debt/eq,Computer and Technology,662.07,Q4 2019VZ
17259,high_debt/eq,Computer and Technology,473.15,Q3 2020VZ
17260,high_debt/eq,Computer and Technology,-22.65,Q4 2020VZ
17261,high_debt/eq,Computer and Technology,558.04,Q2 2021VZ
17262,high_debt/eq,Computer and Technology,-260.42,Q3 2021VZ
17263,high_debt/eq,Computer and Technology,283.63,Q4 2021VZ
17267,high_debt/eq,Computer and Technology,318.31,Q4 2022VZ
17285,low_debt/eq,Retail/Wholesale,-993.21,Q4 2017W
17286,low_debt/eq,Retail/Wholesale,-59.66,Q1 2018W
17287,low_debt/eq,Retail/Wholesale,366.44,Q2 2018W
17288,low_debt/eq,Retail/Wholesale,15.41,Q3 2018W
17290,low_debt/eq,Retail/Wholesale,404.39,Q1 2019W
17291,low_debt/eq,Retail/Wholesale,755.88,Q2 2019W
17292,low_debt/eq,Retail/Wholesale,-128.24,Q3 2019W
17294,low_debt/eq,Retail/Wholesale,-508.12,Q1 2020W
17295,low_debt/eq,Retail/Wholesale,562.84,Q2 2020W
17296,low_debt/eq,Retail/Wholesale,317.69,Q3 2020W
17297,low_debt/eq,Retail/Wholesale,-120.62,Q2 2021W
17298,low_debt/eq,Retail/Wholesale,427.62,Q3 2021W
17299,low_debt/eq,Retail/Wholesale,492.8,Q4 2021W
17300,low_debt/eq,Retail/Wholesale,-585.25,Q1 2022W
17301,low_debt/eq,Retail/Wholesale,696.9,Q2 2022W
17302,low_debt/eq,Retail/Wholesale,542.6,Q3 2022W
17303,low_debt/eq,Retail/Wholesale,-705.07,Q4 2022W
17316,low_debt/eq,Transportation,-184.36,Q4 2019WAB
17322,low_debt/eq,Transportation,-505.38,Q4 2021WAB
17326,low_debt/eq,Transportation,541.06,Q4 2022WAB
17334,low_debt/eq,Finance,322.58,Q2 2018WAL
17338,low_debt/eq,Finance,520.0,Q2 2019WAL
17339,low_debt/eq,Finance,-679.49,Q3 2019WAL
17341,low_debt/eq,Finance,480.0,Q1 2020WAL
17342,low_debt/eq,Finance,234.04,Q2 2020WAL
17345,low_debt/eq,Finance,-244.05,Q2 2021WAL
17350,good debt/eq,Finance,-211.92,Q3 2022WAL
17357,low_debt/eq,Retail/Wholesale,-572.02,Q4 2017WBA
17358,low_debt/eq,Retail/Wholesale,-1610.47,Q1 2018WBA
17359,low_debt/eq,Retail/Wholesale,423.91,Q3 2018WBA
17360,low_debt/eq,Retail/Wholesale,-1932.37,Q1 2019WBA
17362,low_debt/eq,Retail/Wholesale,-461.23,Q4 2019WBA
17364,low_debt/eq,Retail/Wholesale,-603.77,Q2 2020WBA
17365,low_debt/eq,Retail/Wholesale,261.68,Q3 2020WBA
17366,low_debt/eq,Retail/Wholesale,-31.39,Q4 2020WBA
17367,low_debt/eq,Retail/Wholesale,-708.06,Q1 2021WBA
17368,low_debt/eq,Retail/Wholesale,-241.38,Q3 2021WBA
17369,low_debt/eq,Retail/Wholesale,319.28,Q4 2021WBA
17370,low_debt/eq,Retail/Wholesale,-665.8,Q1 2022WBA
17371,low_debt/eq,Retail/Wholesale,218.18,Q3 2022WBA
17372,low_debt/eq,Retail/Wholesale,-219.58,Q4 2022WBA
17413,good debt/eq,Computer and Technology,96.86,Q4 2021WCC
17417,good debt/eq,Computer and Technology,36.53,Q4 2022WCC
17422,low_debt/eq,Computer and Technology,622.86,Q4 2017WDAY
17424,low_debt/eq,Computer and Technology,-578.95,Q2 2018WDAY
17427,low_debt/eq,Computer and Technology,312.5,Q1 2019WDAY
17429,low_debt/eq,Computer and Technology,306.98,Q3 2019WDAY
17431,low_debt/eq,Computer and Technology,-144.68,Q1 2020WDAY
17434,low_debt/eq,Computer and Technology,157.46,Q1 2021WDAY
17437,low_debt/eq,Computer and Technology,277.0,Q4 2021WDAY
17440,low_debt/eq,Computer and Technology,-948.9,Q3 2022WDAY
17441,low_debt/eq,Computer and Technology,656.73,Q4 2022WDAY
17451,good debt/eq,Computer and Technology,596.28,Q1 2019WDC
17452,good debt/eq,Computer and Technology,444.59,Q2 2019WDC
17453,good debt/eq,Computer and Technology,-1599.0,Q3 2019WDC
17456,good debt/eq,Computer and Technology,-933.6,Q2 2020WDC
17457,low_debt/eq,Computer and Technology,672.75,Q3 2020WDC
17459,low_debt/eq,Computer and Technology,557.95,Q2 2021WDC
17464,low_debt/eq,Computer and Technology,521.82,Q3 2022WDC
17465,low_debt/eq,Computer and Technology,513.16,Q4 2022WDC
17474,high_debt/eq,Finance,336.96,Q4 2018WFC
17476,high_debt/eq,Finance,49.62,Q2 2019WFC
17477,high_debt/eq,Finance,271.06,Q3 2019WFC
17478,high_debt/eq,Finance,-669.75,Q4 2019WFC
17479,high_debt/eq,Finance,369.71,Q1 2020WFC
17480,high_debt/eq,Finance,290.48,Q2 2020WFC
17481,good debt/eq,Finance,-82.64,Q3 2020WFC
17483,good debt/eq,Finance,-265.13,Q2 2021WFC
17484,good debt/eq,Finance,444.15,Q3 2021WFC
17486,good debt/eq,Finance,-70.53,Q1 2022WFC
17521,low_debt/eq,Construction,102.74,Q3 2018WGO
17523,low_debt/eq,Construction,699.3,Q1 2019WGO
17532,low_debt/eq,Construction,-205.88,Q3 2022WGO
17537,good debt/eq,Consumer Discretionary,581.91,Q4 2017WHR
17538,good debt/eq,Consumer Discretionary,287.18,Q1 2018WHR
17539,high_debt/eq,Consumer Discretionary,-1512.54,Q2 2018WHR
17540,high_debt/eq,Consumer Discretionary,119.77,Q3 2018WHR
17541,high_debt/eq,Consumer Discretionary,-317.65,Q4 2018WHR
17542,high_debt/eq,Consumer Discretionary,700.51,Q1 2019WHR
17543,high_debt/eq,Consumer Discretionary,339.94,Q2 2019WHR
17544,good debt/eq,Consumer Discretionary,652.94,Q3 2019WHR
17545,good debt/eq,Consumer Discretionary,-4.01,Q4 2019WHR
17547,high_debt/eq,Consumer Discretionary,-392.64,Q2 2020WHR
17548,high_debt/eq,Consumer Discretionary,587.87,Q3 2020WHR
17549,good debt/eq,Consumer Discretionary,-120.94,Q4 2020WHR
17550,good debt/eq,Consumer Discretionary,630.63,Q2 2021WHR
17552,good debt/eq,Consumer Discretionary,315.79,Q4 2021WHR
17553,good debt/eq,Consumer Discretionary,149.38,Q1 2022WHR
17554,good debt/eq,Consumer Discretionary,372.15,Q2 2022WHR
17556,high_debt/eq,Consumer Discretionary,377.25,Q4 2022WHR
17570,low_debt/eq,Retail/Wholesale,629.51,Q4 2019WING
17576,low_debt/eq,Retail/Wholesale,605.95,Q4 2021WING
17585,high_debt/eq,Business Services,474.14,Q4 2017WM
17586,high_debt/eq,Business Services,900.0,Q1 2018WM
17589,high_debt/eq,Business Services,340.43,Q4 2018WM
17599,high_debt/eq,Business Services,297.62,Q4 2021WM
17600,high_debt/eq,Business Services,-979.8,Q1 2022WM
17601,high_debt/eq,Business Services,-82.87,Q2 2022WM
17602,high_debt/eq,Business Services,-13.57,Q3 2022WM
17603,high_debt/eq,Business Services,457.14,Q4 2022WM
17609,good debt/eq,Oils/Energy,605.88,Q4 2017WMB
17610,good debt/eq,Oils/Energy,547.3,Q1 2018WMB
17611,good debt/eq,Oils/Energy,-492.75,Q2 2018WMB
17612,good debt/eq,Oils/Energy,-751.72,Q3 2018WMB
17613,good debt/eq,Oils/Energy,546.67,Q4 2018WMB
17614,good debt/eq,Oils/Energy,350.99,Q1 2019WMB
17615,good debt/eq,Oils/Energy,-510.2,Q2 2019WMB
17616,good debt/eq,Oils/Energy,-6.8,Q3 2019WMB
17617,good debt/eq,Oils/Energy,193.33,Q4 2019WMB
17621,high_debt/eq,Oils/Energy,379.31,Q2 2021WMB
17622,high_debt/eq,Oils/Energy,216.22,Q3 2021WMB
17624,high_debt/eq,Oils/Energy,-89.29,Q1 2022WMB
17625,high_debt/eq,Oils/Energy,-136.36,Q2 2022WMB
17626,high_debt/eq,Oils/Energy,173.91,Q3 2022WMB
17646,high_debt/eq,Consumer Discretionary,8.26,Q3 2021WMG
17668,low_debt/eq,Construction,398.55,Q1 2021WMS
17681,low_debt/eq,Retail/Wholesale,494.95,Q1 2018WMT
17682,low_debt/eq,Retail/Wholesale,-1278.22,Q2 2018WMT
17683,low_debt/eq,Retail/Wholesale,455.0,Q3 2018WMT
17685,low_debt/eq,Retail/Wholesale,618.18,Q1 2019WMT
17686,low_debt/eq,Retail/Wholesale,-322.21,Q2 2019WMT
17687,low_debt/eq,Retail/Wholesale,731.91,Q3 2019WMT
17689,low_debt/eq,Retail/Wholesale,242.91,Q1 2020WMT
17690,low_debt/eq,Retail/Wholesale,555.65,Q2 2020WMT
17691,low_debt/eq,Retail/Wholesale,339.2,Q3 2020WMT
17692,low_debt/eq,Retail/Wholesale,337.48,Q1 2021WMT
17693,low_debt/eq,Retail/Wholesale,571.28,Q2 2021WMT
17694,low_debt/eq,Retail/Wholesale,194.03,Q3 2021WMT
17695,low_debt/eq,Retail/Wholesale,104.28,Q4 2021WMT
17696,low_debt/eq,Retail/Wholesale,-1582.24,Q1 2022WMT
17697,low_debt/eq,Retail/Wholesale,-73.8,Q2 2022WMT
17698,low_debt/eq,Retail/Wholesale,-251.88,Q3 2022WMT
17718,low_debt/eq,Computer and Technology,-3344.2,Q3 2021WOLF
17721,low_debt/eq,Computer and Technology,-2312.5,Q2 2022WOLF
17728,low_debt/eq,Retail/Wholesale,682.93,Q1 2021WOOF
17730,low_debt/eq,Retail/Wholesale,-671.23,Q3 2021WOOF
17787,low_debt/eq,Retail/Wholesale,463.16,Q4 2017WSM
17790,low_debt/eq,Retail/Wholesale,-280.61,Q3 2018WSM
17795,low_debt/eq,Retail/Wholesale,-443.04,Q4 2019WSM
17798,low_debt/eq,Retail/Wholesale,107.73,Q3 2020WSM
17801,high_debt/eq,Retail/Wholesale,817.65,Q3 2021WSM
17802,high_debt/eq,Retail/Wholesale,196.75,Q4 2021WSM
17805,high_debt/eq,Retail/Wholesale,433.93,Q3 2022WSM
17817,low_debt/eq,Construction,665.63,Q2 2019WSO
17818,low_debt/eq,Construction,-719.42,Q3 2019WSO
17829,low_debt/eq,Construction,-54.74,Q4 2022WSO
17863,low_debt/eq,Consumer Discretionary,-1595.24,Q2 2019WW
17864,low_debt/eq,Consumer Discretionary,103.31,Q3 2019WW
17865,low_debt/eq,Consumer Discretionary,392.59,Q4 2019WW
17867,low_debt/eq,Consumer Discretionary,493.59,Q2 2020WW
17869,low_debt/eq,Consumer Discretionary,-837.08,Q2 2021WW
17881,high_debt/eq,Consumer Discretionary,246.26,Q1 2018WYNN
17882,high_debt/eq,Consumer Discretionary,-212.97,Q2 2018WYNN
17883,high_debt/eq,Consumer Discretionary,-603.23,Q3 2018WYNN
17884,high_debt/eq,Consumer Discretionary,479.89,Q4 2018WYNN
17886,high_debt/eq,Consumer Discretionary,476.67,Q2 2019WYNN
17887,high_debt/eq,Consumer Discretionary,547.62,Q3 2019WYNN
17892,low_debt/eq,Consumer Discretionary,275.86,Q1 2021WYNN
17893,low_debt/eq,Consumer Discretionary,-657.49,Q2 2021WYNN
17894,low_debt/eq,Consumer Discretionary,371.28,Q3 2021WYNN
17895,low_debt/eq,Consumer Discretionary,514.57,Q4 2021WYNN
17896,low_debt/eq,Consumer Discretionary,197.62,Q1 2022WYNN
